,date,open,high,low,close,volume
340,2023-05-03 14:55:00+05:30,18084.25,18084.25,18077.75,18080.6,0
341,2023-05-03 14:56:00+05:30,18080.4,18082.35,18078.7,18081.45,0
342,2023-05-03 14:57:00+05:30,18081.2,18081.2,18074.9,18075.45,0
343,2023-05-03 14:58:00+05:30,18074.25,18077.45,18072.45,18076.7,0
344,2023-05-03 14:59:00+05:30,18076.4,18078.45,18074.95,18076.35,0
345,2023-05-03 15:00:00+05:30,18077.5,18087.3,18077.5,18084.5,0
346,2023-05-03 15:01:00+05:30,18083.45,18083.45,18071.7,18072.15,0
347,2023-05-03 15:02:00+05:30,18072.1,18072.6,18070.15,18072.6,0
348,2023-05-03 15:03:00+05:30,18072.55,18082.4,18071.65,18081.05,0
349,2023-05-03 15:04:00+05:30,18080.4,18085.85,18077.7,18085.1,0
350,2023-05-03 15:05:00+05:30,18086.1,18087.35,18080.05,18080.05,0
351,2023-05-03 15:06:00+05:30,18081.0,18081.75,18078.9,18079.15,0
352,2023-05-03 15:07:00+05:30,18079.2,18083.1,18078.95,18082.15,0
353,2023-05-03 15:08:00+05:30,18082.0,18083.7,18080.2,18083.7,0
354,2023-05-03 15:09:00+05:30,18083.9,18088.0,18083.6,18087.2,0
355,2023-05-03 15:10:00+05:30,18088.2,18090.55,18087.1,18087.4,0
356,2023-05-03 15:11:00+05:30,18087.65,18089.8,18085.1,18089.1,0
357,2023-05-03 15:12:00+05:30,18088.95,18090.7,18087.55,18088.0,0
358,2023-05-03 15:13:00+05:30,18088.95,18094.15,18088.45,18093.3,0
359,2023-05-03 15:14:00+05:30,18092.9,18098.75,18092.9,18098.0,0
360,2023-05-03 15:15:00+05:30,18098.1,18098.65,18093.35,18098.0,0
361,2023-05-03 15:16:00+05:30,18097.65,18098.1,18092.0,18092.0,0
362,2023-05-03 15:17:00+05:30,18092.45,18095.15,18092.05,18093.8,0
363,2023-05-03 15:18:00+05:30,18094.1,18095.65,18090.25,18091.05,0
364,2023-05-03 15:19:00+05:30,18090.7,18092.8,18090.25,18092.25,0
365,2023-05-03 15:20:00+05:30,18092.35,18097.6,18091.5,18093.6,0
366,2023-05-03 15:21:00+05:30,18094.1,18099.2,18093.5,18099.2,0
367,2023-05-03 15:22:00+05:30,18098.8,18102.5,18098.75,18101.15,0
368,2023-05-03 15:23:00+05:30,18101.5,18102.6,18097.85,18098.1,0
369,2023-05-03 15:24:00+05:30,18097.85,18098.15,18094.95,18094.95,0
370,2023-05-03 15:25:00+05:30,18095.25,18095.8,18092.15,18092.55,0
371,2023-05-03 15:26:00+05:30,18091.95,18096.25,18091.95,18093.2,0
372,2023-05-03 15:27:00+05:30,18092.95,18093.35,18090.7,18090.85,0
373,2023-05-03 15:28:00+05:30,18090.2,18090.2,18079.45,18080.35,0
374,2023-05-03 15:29:00+05:30,18079.75,18086.35,18077.65,18082.7,0
375,2023-05-04 09:15:00+05:30,18081.0,18095.3,18071.25,18085.25,0
376,2023-05-04 09:16:00+05:30,18086.55,18107.1,18085.2,18102.8,0
377,2023-05-04 09:17:00+05:30,18103.15,18103.35,18097.9,18103.3,0
378,2023-05-04 09:18:00+05:30,18104.15,18111.7,18102.65,18111.1,0
379,2023-05-04 09:19:00+05:30,18111.15,18114.3,18098.8,18099.3,0
380,2023-05-04 09:20:00+05:30,18099.3,18100.8,18092.2,18100.8,0
381,2023-05-04 09:21:00+05:30,18101.7,18101.7,18094.0,18094.0,0
382,2023-05-04 09:22:00+05:30,18093.6,18102.3,18092.65,18101.85,0
383,2023-05-04 09:23:00+05:30,18103.6,18112.75,18102.5,18112.55,0
384,2023-05-04 09:24:00+05:30,18113.3,18117.45,18112.4,18114.65,0
385,2023-05-04 09:25:00+05:30,18114.7,18114.7,18105.95,18109.75,0
386,2023-05-04 09:26:00+05:30,18109.6,18118.65,18109.6,18118.0,0
387,2023-05-04 09:27:00+05:30,18118.35,18118.35,18113.25,18114.35,0
388,2023-05-04 09:28:00+05:30,18116.0,18117.35,18112.3,18113.55,0
389,2023-05-04 09:29:00+05:30,18113.5,18118.2,18112.3,18117.4,0
390,2023-05-04 09:30:00+05:30,18118.2,18119.9,18115.45,18118.3,0
391,2023-05-04 09:31:00+05:30,18118.0,18122.55,18116.9,18117.65,0
392,2023-05-04 09:32:00+05:30,18118.3,18118.4,18115.1,18117.65,0
393,2023-05-04 09:33:00+05:30,18117.3,18118.3,18113.5,18117.1,0
394,2023-05-04 09:34:00+05:30,18117.15,18119.35,18115.1,18118.15,0
395,2023-05-04 09:35:00+05:30,18117.7,18117.9,18108.15,18112.05,0
396,2023-05-04 09:36:00+05:30,18110.85,18113.1,18105.55,18106.2,0
397,2023-05-04 09:37:00+05:30,18106.15,18109.3,18105.6,18107.05,0
398,2023-05-04 09:38:00+05:30,18107.45,18116.15,18105.95,18115.7,0
399,2023-05-04 09:39:00+05:30,18115.35,18115.55,18111.9,18112.0,0
400,2023-05-04 09:40:00+05:30,18112.75,18112.75,18108.55,18110.05,0
401,2023-05-04 09:41:00+05:30,18110.3,18112.0,18107.9,18108.25,0
402,2023-05-04 09:42:00+05:30,18108.3,18112.05,18107.65,18107.85,0
403,2023-05-04 09:43:00+05:30,18108.3,18112.8,18102.7,18112.3,0
404,2023-05-04 09:44:00+05:30,18114.15,18114.35,18110.95,18111.85,0
405,2023-05-04 09:45:00+05:30,18111.75,18118.35,18111.25,18117.05,0
406,2023-05-04 09:46:00+05:30,18117.2,18117.85,18113.1,18113.1,0
407,2023-05-04 09:47:00+05:30,18112.6,18112.6,18108.8,18111.1,0
408,2023-05-04 09:48:00+05:30,18110.85,18113.15,18110.8,18111.2,0
409,2023-05-04 09:49:00+05:30,18111.5,18116.25,18111.15,18115.45,0
410,2023-05-04 09:50:00+05:30,18116.3,18117.5,18112.25,18115.3,0
411,2023-05-04 09:51:00+05:30,18115.8,18118.75,18113.55,18116.1,0
412,2023-05-04 09:52:00+05:30,18116.75,18116.75,18110.65,18111.65,0
413,2023-05-04 09:53:00+05:30,18111.8,18115.4,18110.55,18110.55,0
414,2023-05-04 09:54:00+05:30,18110.85,18111.95,18108.4,18110.7,0
415,2023-05-04 09:55:00+05:30,18110.6,18112.1,18106.6,18110.45,0
416,2023-05-04 09:56:00+05:30,18111.25,18115.0,18110.95,18113.3,0
417,2023-05-04 09:57:00+05:30,18113.15,18116.05,18112.5,18115.85,0
418,2023-05-04 09:58:00+05:30,18114.9,18116.25,18113.55,18115.2,0
419,2023-05-04 09:59:00+05:30,18116.0,18119.35,18113.95,18119.0,0
420,2023-05-04 10:00:00+05:30,18119.25,18120.15,18114.95,18116.85,0
421,2023-05-04 10:01:00+05:30,18117.4,18130.35,18117.4,18129.3,0
422,2023-05-04 10:02:00+05:30,18128.6,18129.2,18125.55,18128.0,0
423,2023-05-04 10:03:00+05:30,18127.6,18133.9,18127.3,18133.9,0
424,2023-05-04 10:04:00+05:30,18132.9,18134.45,18129.8,18131.0,0
425,2023-05-04 10:05:00+05:30,18130.9,18133.55,18129.2,18129.2,0
426,2023-05-04 10:06:00+05:30,18129.0,18129.8,18125.45,18125.5,0
427,2023-05-04 10:07:00+05:30,18125.95,18129.15,18124.9,18128.45,0
428,2023-05-04 10:08:00+05:30,18128.25,18128.4,18125.5,18128.4,0
429,2023-05-04 10:09:00+05:30,18128.3,18130.75,18127.8,18130.75,0
430,2023-05-04 10:10:00+05:30,18130.5,18133.5,18130.5,18131.0,0
431,2023-05-04 10:11:00+05:30,18130.25,18131.45,18129.2,18130.85,0
432,2023-05-04 10:12:00+05:30,18132.05,18132.25,18126.85,18126.95,0
433,2023-05-04 10:13:00+05:30,18127.05,18128.5,18125.4,18127.9,0
434,2023-05-04 10:14:00+05:30,18127.0,18129.05,18125.4,18127.1,0
435,2023-05-04 10:15:00+05:30,18126.75,18130.2,18126.3,18127.15,0
436,2023-05-04 10:16:00+05:30,18127.05,18127.55,18125.0,18125.45,0
437,2023-05-04 10:17:00+05:30,18127.9,18127.9,18124.55,18124.9,0
438,2023-05-04 10:18:00+05:30,18125.15,18125.8,18122.55,18124.25,0
439,2023-05-04 10:19:00+05:30,18124.25,18125.75,18123.25,18124.55,0
440,2023-05-04 10:20:00+05:30,18124.45,18125.5,18122.5,18124.6,0
441,2023-05-04 10:21:00+05:30,18124.1,18126.5,18123.5,18126.15,0
442,2023-05-04 10:22:00+05:30,18126.05,18126.1,18124.15,18125.25,0
443,2023-05-04 10:23:00+05:30,18124.35,18126.15,18124.15,18125.45,0
444,2023-05-04 10:24:00+05:30,18125.25,18126.65,18123.85,18126.2,0
445,2023-05-04 10:25:00+05:30,18125.85,18135.7,18125.8,18133.45,0
446,2023-05-04 10:26:00+05:30,18133.8,18134.35,18132.5,18133.8,0
447,2023-05-04 10:27:00+05:30,18133.35,18134.55,18129.9,18130.55,0
448,2023-05-04 10:28:00+05:30,18130.5,18132.15,18129.7,18131.75,0
449,2023-05-04 10:29:00+05:30,18132.0,18133.5,18131.4,18132.3,0
450,2023-05-04 10:30:00+05:30,18132.7,18133.9,18131.8,18133.9,0
451,2023-05-04 10:31:00+05:30,18134.05,18135.55,18132.3,18132.3,0
452,2023-05-04 10:32:00+05:30,18132.65,18135.75,18131.75,18135.2,0
453,2023-05-04 10:33:00+05:30,18135.2,18135.5,18131.75,18131.9,0
454,2023-05-04 10:34:00+05:30,18131.95,18132.9,18131.0,18132.2,0
455,2023-05-04 10:35:00+05:30,18132.55,18136.0,18132.2,18135.9,0
456,2023-05-04 10:36:00+05:30,18135.45,18136.35,18133.85,18134.45,0
457,2023-05-04 10:37:00+05:30,18133.85,18135.7,18133.45,18135.7,0
458,2023-05-04 10:38:00+05:30,18135.5,18137.8,18135.5,18136.25,0
459,2023-05-04 10:39:00+05:30,18136.15,18136.9,18135.3,18136.3,0
460,2023-05-04 10:40:00+05:30,18136.2,18137.2,18135.15,18136.25,0
461,2023-05-04 10:41:00+05:30,18135.95,18138.4,18135.4,18137.45,0
462,2023-05-04 10:42:00+05:30,18137.2,18141.15,18137.2,18141.0,0
463,2023-05-04 10:43:00+05:30,18140.55,18142.55,18139.55,18141.95,0
464,2023-05-04 10:44:00+05:30,18142.25,18146.05,18140.65,18144.85,0
465,2023-05-04 10:45:00+05:30,18145.25,18146.4,18141.4,18141.85,0
466,2023-05-04 10:46:00+05:30,18141.5,18142.95,18140.75,18141.5,0
467,2023-05-04 10:47:00+05:30,18140.8,18141.85,18136.9,18138.0,0
468,2023-05-04 10:48:00+05:30,18137.6,18140.6,18137.35,18140.05,0
469,2023-05-04 10:49:00+05:30,18140.3,18141.85,18140.3,18140.85,0
470,2023-05-04 10:50:00+05:30,18141.45,18143.5,18140.35,18141.35,0
471,2023-05-04 10:51:00+05:30,18140.6,18141.8,18139.35,18140.2,0
472,2023-05-04 10:52:00+05:30,18141.15,18141.7,18139.1,18139.75,0
473,2023-05-04 10:53:00+05:30,18139.65,18140.55,18138.25,18138.25,0
474,2023-05-04 10:54:00+05:30,18138.65,18140.1,18137.5,18139.6,0
475,2023-05-04 10:55:00+05:30,18139.15,18142.15,18139.0,18142.1,0
476,2023-05-04 10:56:00+05:30,18141.25,18143.55,18141.25,18143.55,0
477,2023-05-04 10:57:00+05:30,18143.4,18146.2,18142.6,18144.85,0
478,2023-05-04 10:58:00+05:30,18145.65,18149.9,18145.35,18148.85,0
479,2023-05-04 10:59:00+05:30,18149.0,18150.95,18146.3,18146.35,0
480,2023-05-04 11:00:00+05:30,18146.15,18149.1,18145.1,18148.45,0
481,2023-05-04 11:01:00+05:30,18148.3,18150.15,18146.7,18147.2,0
482,2023-05-04 11:02:00+05:30,18147.05,18148.8,18145.9,18147.75,0
483,2023-05-04 11:03:00+05:30,18147.8,18149.65,18146.55,18149.35,0
484,2023-05-04 11:04:00+05:30,18149.3,18151.4,18148.7,18150.2,0
485,2023-05-04 11:05:00+05:30,18149.75,18150.5,18146.6,18146.6,0
486,2023-05-04 11:06:00+05:30,18146.15,18149.4,18145.65,18148.25,0
487,2023-05-04 11:07:00+05:30,18149.35,18150.55,18147.8,18148.6,0
488,2023-05-04 11:08:00+05:30,18148.55,18150.1,18147.55,18147.75,0
489,2023-05-04 11:09:00+05:30,18147.35,18148.25,18146.45,18146.75,0
490,2023-05-04 11:10:00+05:30,18146.5,18146.85,18144.15,18145.15,0
491,2023-05-04 11:11:00+05:30,18144.7,18146.6,18144.45,18146.15,0
492,2023-05-04 11:12:00+05:30,18146.1,18146.95,18144.7,18146.45,0
493,2023-05-04 11:13:00+05:30,18146.35,18150.25,18146.35,18149.95,0
494,2023-05-04 11:14:00+05:30,18149.25,18152.8,18148.55,18152.4,0
495,2023-05-04 11:15:00+05:30,18152.05,18154.45,18152.05,18152.9,0
496,2023-05-04 11:16:00+05:30,18153.0,18154.35,18151.6,18152.3,0
497,2023-05-04 11:17:00+05:30,18152.3,18153.5,18151.4,18151.7,0
498,2023-05-04 11:18:00+05:30,18151.8,18152.9,18151.05,18152.05,0
499,2023-05-04 11:19:00+05:30,18152.0,18153.0,18151.15,18151.45,0
500,2023-05-04 11:20:00+05:30,18151.2,18154.6,18151.15,18154.6,0
501,2023-05-04 11:21:00+05:30,18154.15,18155.1,18153.55,18154.9,0
502,2023-05-04 11:22:00+05:30,18155.3,18158.55,18155.3,18157.4,0
503,2023-05-04 11:23:00+05:30,18157.8,18158.35,18156.35,18157.4,0
504,2023-05-04 11:24:00+05:30,18157.25,18158.05,18152.95,18152.95,0
505,2023-05-04 11:25:00+05:30,18152.8,18153.35,18148.95,18149.65,0
506,2023-05-04 11:26:00+05:30,18149.0,18149.3,18146.85,18147.35,0
507,2023-05-04 11:27:00+05:30,18147.35,18147.5,18145.1,18145.25,0
508,2023-05-04 11:28:00+05:30,18145.2,18146.75,18145.05,18145.45,0
509,2023-05-04 11:29:00+05:30,18144.8,18148.1,18144.55,18148.1,0
510,2023-05-04 11:30:00+05:30,18147.05,18151.05,18147.05,18149.6,0
511,2023-05-04 11:31:00+05:30,18149.6,18152.5,18149.1,18151.6,0
512,2023-05-04 11:32:00+05:30,18151.65,18153.85,18151.4,18152.7,0
513,2023-05-04 11:33:00+05:30,18152.3,18155.2,18151.7,18155.2,0
514,2023-05-04 11:34:00+05:30,18154.65,18155.8,18153.35,18154.5,0
515,2023-05-04 11:35:00+05:30,18154.8,18157.95,18154.05,18156.9,0
516,2023-05-04 11:36:00+05:30,18156.35,18158.35,18155.3,18157.6,0
517,2023-05-04 11:37:00+05:30,18157.25,18158.7,18156.85,18157.2,0
518,2023-05-04 11:38:00+05:30,18157.7,18163.3,18157.55,18162.3,0
519,2023-05-04 11:39:00+05:30,18161.9,18166.25,18161.4,18165.05,0
520,2023-05-04 11:40:00+05:30,18165.2,18166.45,18163.85,18165.45,0
521,2023-05-04 11:41:00+05:30,18165.2,18167.05,18163.75,18164.3,0
522,2023-05-04 11:42:00+05:30,18164.9,18165.65,18162.55,18163.75,0
523,2023-05-04 11:43:00+05:30,18163.5,18166.3,18163.35,18163.7,0
524,2023-05-04 11:44:00+05:30,18163.25,18164.9,18161.95,18163.75,0
525,2023-05-04 11:45:00+05:30,18162.85,18164.5,18162.65,18163.6,0
526,2023-05-04 11:46:00+05:30,18163.4,18164.15,18158.45,18158.45,0
527,2023-05-04 11:47:00+05:30,18157.9,18159.4,18156.2,18156.85,0
528,2023-05-04 11:48:00+05:30,18156.85,18157.9,18153.3,18153.4,0
529,2023-05-04 11:49:00+05:30,18152.65,18156.7,18152.5,18156.15,0
530,2023-05-04 11:50:00+05:30,18155.95,18158.8,18155.35,18157.0,0
531,2023-05-04 11:51:00+05:30,18157.1,18160.75,18156.65,18159.65,0
532,2023-05-04 11:52:00+05:30,18159.85,18160.4,18157.25,18159.6,0
533,2023-05-04 11:53:00+05:30,18159.1,18160.95,18157.45,18157.45,0
534,2023-05-04 11:54:00+05:30,18156.8,18159.15,18154.95,18157.7,0
535,2023-05-04 11:55:00+05:30,18157.9,18157.95,18154.55,18156.6,0
536,2023-05-04 11:56:00+05:30,18156.45,18158.05,18155.4,18157.45,0
537,2023-05-04 11:57:00+05:30,18158.2,18162.55,18156.8,18161.85,0
538,2023-05-04 11:58:00+05:30,18161.85,18164.9,18159.9,18163.6,0
539,2023-05-04 11:59:00+05:30,18163.35,18167.05,18163.35,18166.0,0
540,2023-05-04 12:00:00+05:30,18166.0,18166.3,18162.8,18162.8,0
541,2023-05-04 12:01:00+05:30,18163.8,18165.5,18160.35,18163.8,0
542,2023-05-04 12:02:00+05:30,18164.5,18167.55,18163.05,18166.45,0
543,2023-05-04 12:03:00+05:30,18166.75,18167.7,18162.85,18164.3,0
544,2023-05-04 12:04:00+05:30,18164.25,18166.95,18161.7,18162.3,0
545,2023-05-04 12:05:00+05:30,18162.95,18163.6,18158.1,18159.95,0
546,2023-05-04 12:06:00+05:30,18159.6,18160.8,18156.4,18158.1,0
547,2023-05-04 12:07:00+05:30,18157.55,18159.2,18156.25,18158.35,0
548,2023-05-04 12:08:00+05:30,18158.85,18160.8,18158.6,18158.95,0
549,2023-05-04 12:09:00+05:30,18159.0,18159.75,18155.95,18157.6,0
550,2023-05-04 12:10:00+05:30,18157.0,18159.4,18155.7,18158.4,0
551,2023-05-04 12:11:00+05:30,18158.35,18159.9,18157.4,18157.7,0
552,2023-05-04 12:12:00+05:30,18157.45,18160.25,18154.55,18159.45,0
553,2023-05-04 12:13:00+05:30,18159.25,18160.5,18151.4,18154.7,0
554,2023-05-04 12:14:00+05:30,18154.8,18157.3,18152.05,18153.9,0
555,2023-05-04 12:15:00+05:30,18153.1,18156.4,18151.45,18154.6,0
556,2023-05-04 12:16:00+05:30,18154.6,18162.15,18154.6,18161.65,0
557,2023-05-04 12:17:00+05:30,18162.25,18163.15,18160.25,18163.15,0
558,2023-05-04 12:18:00+05:30,18162.15,18165.3,18161.45,18163.65,0
559,2023-05-04 12:19:00+05:30,18163.7,18169.65,18163.7,18168.85,0
560,2023-05-04 12:20:00+05:30,18168.7,18169.55,18165.95,18167.2,0
561,2023-05-04 12:21:00+05:30,18165.55,18167.7,18162.5,18166.8,0
562,2023-05-04 12:22:00+05:30,18166.2,18166.6,18163.15,18163.9,0
563,2023-05-04 12:23:00+05:30,18164.15,18167.55,18163.15,18167.1,0
564,2023-05-04 12:24:00+05:30,18166.75,18173.0,18166.75,18170.35,0
565,2023-05-04 12:25:00+05:30,18169.0,18170.8,18167.45,18169.95,0
566,2023-05-04 12:26:00+05:30,18169.95,18170.85,18164.9,18165.3,0
567,2023-05-04 12:27:00+05:30,18164.2,18168.7,18163.5,18164.9,0
568,2023-05-04 12:28:00+05:30,18164.45,18167.1,18163.0,18164.55,0
569,2023-05-04 12:29:00+05:30,18165.55,18167.5,18164.95,18166.3,0
570,2023-05-04 12:30:00+05:30,18165.85,18170.7,18165.85,18167.85,0
571,2023-05-04 12:31:00+05:30,18168.0,18170.2,18167.95,18168.75,0
572,2023-05-04 12:32:00+05:30,18168.95,18173.85,18168.55,18171.0,0
573,2023-05-04 12:33:00+05:30,18170.4,18171.85,18167.85,18168.45,0
574,2023-05-04 12:34:00+05:30,18169.0,18170.1,18165.55,18165.65,0
575,2023-05-04 12:35:00+05:30,18165.25,18166.55,18164.15,18164.5,0
576,2023-05-04 12:36:00+05:30,18164.35,18165.9,18162.45,18162.45,0
577,2023-05-04 12:37:00+05:30,18162.95,18164.85,18162.3,18163.25,0
578,2023-05-04 12:38:00+05:30,18163.0,18165.15,18162.5,18164.65,0
579,2023-05-04 12:39:00+05:30,18164.3,18167.3,18164.2,18166.35,0
580,2023-05-04 12:40:00+05:30,18166.05,18170.8,18166.05,18168.15,0
581,2023-05-04 12:41:00+05:30,18167.8,18173.4,18167.8,18172.7,0
582,2023-05-04 12:42:00+05:30,18172.3,18175.1,18170.75,18174.1,0
583,2023-05-04 12:43:00+05:30,18173.65,18175.35,18172.5,18173.5,0
584,2023-05-04 12:44:00+05:30,18173.25,18175.8,18172.5,18173.9,0
585,2023-05-04 12:45:00+05:30,18173.2,18177.8,18173.2,18175.85,0
586,2023-05-04 12:46:00+05:30,18175.9,18177.8,18174.25,18176.15,0
587,2023-05-04 12:47:00+05:30,18176.6,18178.7,18174.2,18176.1,0
588,2023-05-04 12:48:00+05:30,18175.55,18177.55,18174.75,18176.4,0
589,2023-05-04 12:49:00+05:30,18176.25,18176.85,18172.55,18174.15,0
590,2023-05-04 12:50:00+05:30,18173.2,18174.55,18170.6,18172.45,0
591,2023-05-04 12:51:00+05:30,18172.25,18173.95,18171.4,18171.75,0
592,2023-05-04 12:52:00+05:30,18171.25,18175.0,18168.75,18174.9,0
593,2023-05-04 12:53:00+05:30,18174.05,18176.4,18170.4,18170.4,0
594,2023-05-04 12:54:00+05:30,18169.65,18173.6,18166.9,18173.2,0
595,2023-05-04 12:55:00+05:30,18172.5,18175.7,18171.45,18171.45,0
596,2023-05-04 12:56:00+05:30,18170.7,18171.3,18166.3,18167.9,0
597,2023-05-04 12:57:00+05:30,18166.8,18168.65,18164.2,18164.4,0
598,2023-05-04 12:58:00+05:30,18164.95,18166.2,18162.65,18164.9,0
599,2023-05-04 12:59:00+05:30,18164.55,18169.45,18163.4,18166.9,0
600,2023-05-04 13:00:00+05:30,18167.4,18171.75,18164.05,18169.6,0
601,2023-05-04 13:01:00+05:30,18170.75,18173.0,18167.6,18169.2,0
602,2023-05-04 13:02:00+05:30,18169.05,18171.1,18166.55,18166.55,0
603,2023-05-04 13:03:00+05:30,18167.3,18167.75,18161.95,18166.75,0
604,2023-05-04 13:04:00+05:30,18167.05,18183.6,18167.05,18182.6,0
605,2023-05-04 13:05:00+05:30,18182.35,18190.45,18181.95,18185.05,0
606,2023-05-04 13:06:00+05:30,18185.5,18190.9,18185.25,18189.75,0
607,2023-05-04 13:07:00+05:30,18190.1,18192.35,18187.55,18187.55,0
608,2023-05-04 13:08:00+05:30,18187.7,18187.85,18177.9,18179.25,0
609,2023-05-04 13:09:00+05:30,18179.7,18179.7,18174.3,18176.45,0
610,2023-05-04 13:10:00+05:30,18176.45,18176.85,18173.25,18174.05,0
611,2023-05-04 13:11:00+05:30,18174.9,18174.9,18168.85,18171.35,0
612,2023-05-04 13:12:00+05:30,18171.15,18180.2,18170.55,18179.9,0
613,2023-05-04 13:13:00+05:30,18179.7,18179.85,18177.1,18177.6,0
614,2023-05-04 13:14:00+05:30,18179.75,18180.05,18174.7,18179.4,0
615,2023-05-04 13:15:00+05:30,18180.45,18183.95,18179.8,18179.8,0
616,2023-05-04 13:16:00+05:30,18179.8,18180.45,18174.6,18177.7,0
617,2023-05-04 13:17:00+05:30,18177.9,18179.5,18174.45,18176.65,0
618,2023-05-04 13:18:00+05:30,18176.9,18177.75,18172.8,18174.4,0
619,2023-05-04 13:19:00+05:30,18174.7,18181.2,18173.8,18177.8,0
620,2023-05-04 13:20:00+05:30,18178.65,18181.55,18176.4,18176.4,0
621,2023-05-04 13:21:00+05:30,18177.5,18177.5,18172.15,18172.75,0
622,2023-05-04 13:22:00+05:30,18173.55,18174.95,18172.2,18173.0,0
623,2023-05-04 13:23:00+05:30,18173.35,18173.8,18170.9,18171.85,0
624,2023-05-04 13:24:00+05:30,18172.25,18181.5,18171.3,18180.4,0
625,2023-05-04 13:25:00+05:30,18181.5,18182.4,18175.45,18181.3,0
626,2023-05-04 13:26:00+05:30,18182.05,18182.05,18178.7,18180.4,0
627,2023-05-04 13:27:00+05:30,18180.85,18185.1,18179.35,18184.5,0
628,2023-05-04 13:28:00+05:30,18184.95,18185.45,18183.45,18185.1,0
629,2023-05-04 13:29:00+05:30,18185.4,18185.65,18181.3,18181.9,0
630,2023-05-04 13:30:00+05:30,18182.15,18186.0,18181.35,18184.15,0
631,2023-05-04 13:31:00+05:30,18184.3,18188.3,18183.8,18186.3,0
632,2023-05-04 13:32:00+05:30,18186.95,18187.8,18184.3,18184.8,0
633,2023-05-04 13:33:00+05:30,18185.6,18187.45,18179.15,18179.15,0
634,2023-05-04 13:34:00+05:30,18179.25,18184.75,18177.15,18183.15,0
635,2023-05-04 13:35:00+05:30,18183.7,18183.95,18180.25,18180.5,0
636,2023-05-04 13:36:00+05:30,18181.0,18183.0,18179.75,18181.85,0
637,2023-05-04 13:37:00+05:30,18182.4,18184.9,18180.55,18182.2,0
638,2023-05-04 13:38:00+05:30,18182.4,18182.7,18175.85,18181.55,0
639,2023-05-04 13:39:00+05:30,18182.65,18185.6,18179.35,18185.6,0
640,2023-05-04 13:40:00+05:30,18185.95,18188.85,18183.0,18183.9,0
641,2023-05-04 13:41:00+05:30,18183.75,18184.25,18180.25,18180.55,0
642,2023-05-04 13:42:00+05:30,18181.25,18183.8,18180.1,18182.35,0
643,2023-05-04 13:43:00+05:30,18183.1,18185.9,18181.5,18184.9,0
644,2023-05-04 13:44:00+05:30,18184.85,18188.8,18184.85,18187.1,0
645,2023-05-04 13:45:00+05:30,18187.6,18194.5,18186.75,18191.85,0
646,2023-05-04 13:46:00+05:30,18191.05,18191.05,18185.9,18185.9,0
647,2023-05-04 13:47:00+05:30,18186.35,18186.8,18182.0,18182.1,0
648,2023-05-04 13:48:00+05:30,18182.55,18185.35,18180.7,18184.7,0
649,2023-05-04 13:49:00+05:30,18183.85,18186.4,18182.0,18182.35,0
650,2023-05-04 13:50:00+05:30,18182.1,18182.6,18176.3,18179.45,0
651,2023-05-04 13:51:00+05:30,18180.5,18186.9,18180.05,18186.7,0
652,2023-05-04 13:52:00+05:30,18186.1,18187.5,18181.6,18183.6,0
653,2023-05-04 13:53:00+05:30,18184.0,18185.45,18178.4,18178.4,0
654,2023-05-04 13:54:00+05:30,18179.25,18184.8,18178.6,18183.7,0
655,2023-05-04 13:55:00+05:30,18183.75,18192.75,18182.65,18189.8,0
656,2023-05-04 13:56:00+05:30,18189.4,18190.1,18186.2,18186.45,0
657,2023-05-04 13:57:00+05:30,18187.3,18187.8,18184.65,18186.0,0
658,2023-05-04 13:58:00+05:30,18187.15,18187.15,18182.4,18182.4,0
659,2023-05-04 13:59:00+05:30,18182.35,18184.8,18179.2,18179.95,0
660,2023-05-04 14:00:00+05:30,18181.3,18186.1,18179.5,18183.95,0
661,2023-05-04 14:01:00+05:30,18184.6,18184.7,18178.8,18178.8,0
662,2023-05-04 14:02:00+05:30,18179.0,18179.15,18175.55,18177.6,0
663,2023-05-04 14:03:00+05:30,18176.8,18178.2,18174.75,18177.15,0
664,2023-05-04 14:04:00+05:30,18178.3,18184.25,18174.95,18182.75,0
665,2023-05-04 14:05:00+05:30,18183.4,18186.45,18182.0,18185.15,0
666,2023-05-04 14:06:00+05:30,18185.45,18185.5,18178.7,18178.7,0
667,2023-05-04 14:07:00+05:30,18179.05,18187.3,18177.9,18186.25,0
668,2023-05-04 14:08:00+05:30,18186.75,18187.3,18179.6,18181.65,0
669,2023-05-04 14:09:00+05:30,18181.5,18182.25,18178.5,18180.85,0
670,2023-05-04 14:10:00+05:30,18181.7,18182.35,18178.95,18179.05,0
671,2023-05-04 14:11:00+05:30,18178.85,18178.9,18172.55,18173.35,0
672,2023-05-04 14:12:00+05:30,18173.95,18179.15,18173.95,18178.45,0
673,2023-05-04 14:13:00+05:30,18178.8,18182.3,18178.75,18181.75,0
674,2023-05-04 14:14:00+05:30,18181.8,18183.7,18180.4,18180.65,0
675,2023-05-04 14:15:00+05:30,18180.9,18183.1,18178.95,18181.9,0
676,2023-05-04 14:16:00+05:30,18182.1,18185.8,18179.35,18185.15,0
677,2023-05-04 14:17:00+05:30,18185.9,18188.6,18184.45,18185.5,0
678,2023-05-04 14:18:00+05:30,18185.6,18187.45,18182.6,18182.6,0
679,2023-05-04 14:19:00+05:30,18183.55,18189.95,18183.35,18188.65,0
680,2023-05-04 14:20:00+05:30,18189.0,18189.85,18183.25,18183.4,0
